class,method_id,name,param,reason,module,already_spatial
A,967,Interior Mapping,pan_y,1 arithmetic use(s) of `pan_y0`,image_pipeline/methods/math_art/interior_mapping.py,False
A,967,Interior Mapping,frame_width,2 arithmetic use(s) of `frame_w`,image_pipeline/methods/math_art/interior_mapping.py,False
B,967,Interior Mapping,lit_fraction,structural use: compare,image_pipeline/methods/math_art/interior_mapping.py,False
A,967,Interior Mapping,warmth,2 arithmetic use(s) of `palette_warm`,image_pipeline/methods/math_art/interior_mapping.py,False
C,967,Interior Mapping,n_frames,non-spatial by name,image_pipeline/methods/math_art/interior_mapping.py,False
C,967,Interior Mapping,time,non-spatial by name,image_pipeline/methods/math_art/interior_mapping.py,False
C,495,Jump Flood Voronoi,seed_mode,categorical/str,image_pipeline/methods/math_art/jump_flood_voronoi.py,False
C,495,Jump Flood Voronoi,n_seeds,non-spatial by name,image_pipeline/methods/math_art/jump_flood_voronoi.py,False
C,495,Jump Flood Voronoi,color_mode,categorical/str,image_pipeline/methods/math_art/jump_flood_voronoi.py,False
C,495,Jump Flood Voronoi,anim_mode,categorical/str,image_pipeline/methods/math_art/jump_flood_voronoi.py,False
C,495,Jump Flood Voronoi,anim_speed,non-spatial by name,image_pipeline/methods/math_art/jump_flood_voronoi.py,False
C,495,Jump Flood Voronoi,time,non-spatial by name,image_pipeline/methods/math_art/jump_flood_voronoi.py,False
C,495,Jump Flood Voronoi,source,categorical/str,image_pipeline/methods/math_art/jump_flood_voronoi.py,False
B,73,Low Poly,points,"structural use: compare, index, min()",image_pipeline/methods/math_art/lowpoly.py,False
B,73,Low Poly,jitter,structural use: uniform(),image_pipeline/methods/math_art/lowpoly.py,False
C,73,Low Poly,point_distribution,categorical/str,image_pipeline/methods/math_art/lowpoly.py,False
C,73,Low Poly,mesh_type,categorical/str,image_pipeline/methods/math_art/lowpoly.py,False
C,73,Low Poly,color_source,categorical/str,image_pipeline/methods/math_art/lowpoly.py,False
C,73,Low Poly,palette,categorical/str,image_pipeline/methods/math_art/lowpoly.py,False
C,73,Low Poly,style,categorical/str,image_pipeline/methods/math_art/lowpoly.py,False
C,73,Low Poly,bg_style,categorical/str,image_pipeline/methods/math_art/lowpoly.py,False
C,73,Low Poly,edge_color,categorical/str,image_pipeline/methods/math_art/lowpoly.py,False
B,73,Low Poly,edge_width,structural use: int(),image_pipeline/methods/math_art/lowpoly.py,False
A,73,Low Poly,light_angle,2 arithmetic use(s) of `light_ang`,image_pipeline/methods/math_art/lowpoly.py,False
A,73,Low Poly,light_altitude,1 arithmetic use(s) of `light_alt`,image_pipeline/methods/math_art/lowpoly.py,False
B,73,Low Poly,extrusion_scale,structural use: append(),image_pipeline/methods/math_art/lowpoly.py,False
A,73,Low Poly,gradient_blend,2 arithmetic use(s) of `grad_blend`,image_pipeline/methods/math_art/lowpoly.py,False
B,73,Low Poly,noise_amplitude,structural use: compare,image_pipeline/methods/math_art/lowpoly.py,False
C,73,Low Poly,adaptive_detail,categorical/str,image_pipeline/methods/math_art/lowpoly.py,False
C,73,Low Poly,anim_mode,categorical/str,image_pipeline/methods/math_art/lowpoly.py,False
C,73,Low Poly,anim_speed,non-spatial by name,image_pipeline/methods/math_art/lowpoly.py,False
C,73,Low Poly,source,categorical/str,image_pipeline/methods/math_art/lowpoly.py,False
C,441,Marching Squares Contours,source,categorical/str,image_pipeline/methods/math_art/marching_squares_contours.py,False
B,441,Marching Squares Contours,n_levels,"structural use: float(), min(), range()",image_pipeline/methods/math_art/marching_squares_contours.py,False
B,441,Marching Squares Contours,grid_step,"structural use: float(), min()",image_pipeline/methods/math_art/marching_squares_contours.py,False
C,441,Marching Squares Contours,color_mode,categorical/str,image_pipeline/methods/math_art/marching_squares_contours.py,False
B,441,Marching Squares Contours,line_alpha,structural use: min(),image_pipeline/methods/math_art/marching_squares_contours.py,False
A,441,Marching Squares Contours,flow_amp,1 arithmetic use(s) of `flow_amp`,image_pipeline/methods/math_art/marching_squares_contours.py,False
A,441,Marching Squares Contours,noise_amp,1 arithmetic use(s) of `noise_amp`,image_pipeline/methods/math_art/marching_squares_contours.py,False
C,441,Marching Squares Contours,anim_mode,categorical/str,image_pipeline/methods/math_art/marching_squares_contours.py,False
C,441,Marching Squares Contours,anim_speed,non-spatial by name,image_pipeline/methods/math_art/marching_squares_contours.py,False
C,441,Marching Squares Contours,time,non-spatial by name,image_pipeline/methods/math_art/marching_squares_contours.py,False
B,56,Maze,cell_size,structural use: index,image_pipeline/methods/math_art/maze.py,False
C,56,Maze,algorithm,categorical/str,image_pipeline/methods/math_art/maze.py,False
C,56,Maze,geometry,categorical/str,image_pipeline/methods/math_art/maze.py,False
C,56,Maze,style,categorical/str,image_pipeline/methods/math_art/maze.py,False
C,56,Maze,palette,categorical/str,image_pipeline/methods/math_art/maze.py,False
C,56,Maze,bg_palette,categorical/str,image_pipeline/methods/math_art/maze.py,False
A,56,Maze,wall_thickness,1 arithmetic use(s) of `wall_thick`,image_pipeline/methods/math_art/maze.py,False
B,56,Maze,braid,"structural use: compare, index",image_pipeline/methods/math_art/maze.py,False
A,56,Maze,loops,1 arithmetic use(s) of `loop_n`,image_pipeline/methods/math_art/maze.py,False
C,56,Maze,multi_seed,never used arithmetically,image_pipeline/methods/math_art/maze.py,False
C,56,Maze,show_solution,categorical/str,image_pipeline/methods/math_art/maze.py,False
C,56,Maze,entrance_marks,categorical/str,image_pipeline/methods/math_art/maze.py,False
B,56,Maze,growing_bias,structural use: compare,image_pipeline/methods/math_art/maze.py,False
A,56,Maze,color_saturation,1 arithmetic use(s) of `color_sat`,image_pipeline/methods/math_art/maze.py,False
C,56,Maze,rings,never used arithmetically,image_pipeline/methods/math_art/maze.py,False
C,56,Maze,anim_mode,categorical/str,image_pipeline/methods/math_art/maze.py,False
C,56,Maze,anim_speed,non-spatial by name,image_pipeline/methods/math_art/maze.py,False
B,471,Nishita Atmospheric Sky,sun_elevation,"structural use: _render_frame(), write_scalars()",image_pipeline/methods/math_art/nishita_sky.py,False
B,471,Nishita Atmospheric Sky,sun_azimuth,"structural use: _render_frame(), write_scalars()",image_pipeline/methods/math_art/nishita_sky.py,False
B,471,Nishita Atmospheric Sky,rayleigh_k,structural use: _compute_sky(),image_pipeline/methods/math_art/nishita_sky.py,False
B,471,Nishita Atmospheric Sky,mie_k,structural use: _compute_sky(),image_pipeline/methods/math_art/nishita_sky.py,False
B,471,Nishita Atmospheric Sky,exposure,structural use: _compute_sky(),image_pipeline/methods/math_art/nishita_sky.py,False
B,471,Nishita Atmospheric Sky,fov,structural use: _compute_sky(),image_pipeline/methods/math_art/nishita_sky.py,False
B,471,Nishita Atmospheric Sky,sun_disk_radius,structural use: _compute_sky(),image_pipeline/methods/math_art/nishita_sky.py,False
B,471,Nishita Atmospheric Sky,num_samples,structural use: _compute_sky(),image_pipeline/methods/math_art/nishita_sky.py,False
C,471,Nishita Atmospheric Sky,anim_mode,categorical/str,image_pipeline/methods/math_art/nishita_sky.py,False
C,471,Nishita Atmospheric Sky,anim_speed,non-spatial by name,image_pipeline/methods/math_art/nishita_sky.py,False
C,471,Nishita Atmospheric Sky,n_frames,non-spatial by name,image_pipeline/methods/math_art/nishita_sky.py,False
C,471,Nishita Atmospheric Sky,time,non-spatial by name,image_pipeline/methods/math_art/nishita_sky.py,False
B,452,Poincaré Tessellation,p,"structural use: _gen_tiling(), _valid_pq(), float()",image_pipeline/methods/math_art/poincare_tessellation.py,False
B,452,Poincaré Tessellation,q,"structural use: _gen_tiling(), _valid_pq(), float()",image_pipeline/methods/math_art/poincare_tessellation.py,False
B,452,Poincaré Tessellation,detail,structural use: min(),image_pipeline/methods/math_art/poincare_tessellation.py,False
C,452,Poincaré Tessellation,color_mode,categorical/str,image_pipeline/methods/math_art/poincare_tessellation.py,False
C,452,Poincaré Tessellation,bg,categorical/str,image_pipeline/methods/math_art/poincare_tessellation.py,False
B,452,Poincaré Tessellation,line_width,structural use: round(),image_pipeline/methods/math_art/poincare_tessellation.py,False
C,452,Poincaré Tessellation,anim_mode,categorical/str,image_pipeline/methods/math_art/poincare_tessellation.py,False
C,452,Poincaré Tessellation,anim_speed,non-spatial by name,image_pipeline/methods/math_art/poincare_tessellation.py,False
C,452,Poincaré Tessellation,time,non-spatial by name,image_pipeline/methods/math_art/poincare_tessellation.py,False
C,452,Poincaré Tessellation,source,categorical/str,image_pipeline/methods/math_art/poincare_tessellation.py,False
A,108,4D Hypercube,speed_xw,4 arithmetic use(s) of `sp_xw`,image_pipeline/methods/math_art/polytope_4d.py,False
A,108,4D Hypercube,speed_yw,4 arithmetic use(s) of `sp_yw`,image_pipeline/methods/math_art/polytope_4d.py,False
B,108,4D Hypercube,proj_radius,structural use: project(),image_pipeline/methods/math_art/polytope_4d.py,False
B,108,4D Hypercube,line_width,structural use: render_hypercube(),image_pipeline/methods/math_art/polytope_4d.py,False
B,108,4D Hypercube,inner_hue,structural use: _hsv(),image_pipeline/methods/math_art/polytope_4d.py,False
B,108,4D Hypercube,outer_hue,structural use: _hsv(),image_pipeline/methods/math_art/polytope_4d.py,False
C,108,4D Hypercube,anim_mode,categorical/str,image_pipeline/methods/math_art/polytope_4d.py,False
C,108,4D Hypercube,anim_speed,non-spatial by name,image_pipeline/methods/math_art/polytope_4d.py,False
C,108,4D Hypercube,n_frames,non-spatial by name,image_pipeline/methods/math_art/polytope_4d.py,False
C,443,Space Colonization (Botanical),shape_mode,categorical/str,image_pipeline/methods/math_art/space_colonization.py,False
B,443,Space Colonization (Botanical),attractor_count,"structural use: _make_attractors(), float(), min()",image_pipeline/methods/math_art/space_colonization.py,False
B,443,Space Colonization (Botanical),attraction_dist,structural use: min(),image_pipeline/methods/math_art/space_colonization.py,False
B,443,Space Colonization (Botanical),kill_dist,structural use: min(),image_pipeline/methods/math_art/space_colonization.py,False
B,443,Space Colonization (Botanical),segment_len,structural use: min(),image_pipeline/methods/math_art/space_colonization.py,False
B,443,Space Colonization (Botanical),max_iter,"structural use: _grow(), float(), min()",image_pipeline/methods/math_art/space_colonization.py,False
B,443,Space Colonization (Botanical),trunk_x,structural use: round(),image_pipeline/methods/math_art/space_colonization.py,False
B,443,Space Colonization (Botanical),trunk_y,structural use: round(),image_pipeline/methods/math_art/space_colonization.py,False
C,443,Space Colonization (Botanical),color_mode,categorical/str,image_pipeline/methods/math_art/space_colonization.py,False
C,443,Space Colonization (Botanical),show_leaves,categorical/str,image_pipeline/methods/math_art/space_colonization.py,False
B,443,Space Colonization (Botanical),line_width,"structural use: line(), min()",image_pipeline/methods/math_art/space_colonization.py,False
C,443,Space Colonization (Botanical),anim_mode,categorical/str,image_pipeline/methods/math_art/space_colonization.py,False
C,443,Space Colonization (Botanical),anim_speed,non-spatial by name,image_pipeline/methods/math_art/space_colonization.py,False
C,443,Space Colonization (Botanical),time,non-spatial by name,image_pipeline/methods/math_art/space_colonization.py,False
C,443,Space Colonization (Botanical),source,categorical/str,image_pipeline/methods/math_art/space_colonization.py,False
A,104,Spherical Harmonics,max_l,4 arithmetic use(s) of `max_l`,image_pipeline/methods/math_art/spherical_harmonics.py,False
A,104,Spherical Harmonics,amplitude,2 arithmetic use(s) of `amplitude`,image_pipeline/methods/math_art/spherical_harmonics.py,False
B,104,Spherical Harmonics,glow_strength,structural use: _render_orbital(),image_pipeline/methods/math_art/spherical_harmonics.py,False
C,104,Spherical Harmonics,anim_mode,categorical/str,image_pipeline/methods/math_art/spherical_harmonics.py,False
C,104,Spherical Harmonics,twist_wave,categorical/str,image_pipeline/methods/math_art/spherical_harmonics.py,False
C,104,Spherical Harmonics,twist_drive,categorical/str,image_pipeline/methods/math_art/spherical_harmonics.py,False
A,104,Spherical Harmonics,osc_spread,1 arithmetic use(s) of `osc_spread`,image_pipeline/methods/math_art/spherical_harmonics.py,False
A,104,Spherical Harmonics,twist_speed,2 arithmetic use(s) of `twist_speed`,image_pipeline/methods/math_art/spherical_harmonics.py,False
A,104,Spherical Harmonics,twist_amplitude,3 arithmetic use(s) of `twist_amplitude`,image_pipeline/methods/math_art/spherical_harmonics.py,False
C,104,Spherical Harmonics,n_frames,non-spatial by name,image_pipeline/methods/math_art/spherical_harmonics.py,False
C,104,Spherical Harmonics,anim_speed,non-spatial by name,image_pipeline/methods/math_art/spherical_harmonics.py,False
C,104,Spherical Harmonics,source,categorical/str,image_pipeline/methods/math_art/spherical_harmonics.py,False
B,500,Spirograph,R,"structural use: _closure_theta(), _spiro_points(), max()",image_pipeline/methods/math_art/spirograph.py,False
B,500,Spirograph,r,"structural use: _closure_theta(), _spiro_points()",image_pipeline/methods/math_art/spirograph.py,False
A,500,Spirograph,d,3 arithmetic use(s) of `d0`,image_pipeline/methods/math_art/spirograph.py,False
C,500,Spirograph,mode,categorical/str,image_pipeline/methods/math_art/spirograph.py,False
B,500,Spirograph,line_width,structural use: min(),image_pipeline/methods/math_art/spirograph.py,False
B,500,Spirograph,hue_shift,structural use: _color_for(),image_pipeline/methods/math_art/spirograph.py,False
C,500,Spirograph,colormap,categorical/str,image_pipeline/methods/math_art/spirograph.py,False
C,500,Spirograph,palette,categorical/str,image_pipeline/methods/math_art/spirograph.py,False
C,500,Spirograph,bg,categorical/str,image_pipeline/methods/math_art/spirograph.py,False
C,500,Spirograph,anim_mode,categorical/str,image_pipeline/methods/math_art/spirograph.py,False
C,500,Spirograph,anim_speed,non-spatial by name,image_pipeline/methods/math_art/spirograph.py,False
C,500,Spirograph,time,non-spatial by name,image_pipeline/methods/math_art/spirograph.py,False
C,85,Strange Attractors (Chaos Density),attractor,categorical/str,image_pipeline/methods/math_art/strange_attractors.py,False
B,85,Strange Attractors (Chaos Density),n_iterations,structural use: float(),image_pipeline/methods/math_art/strange_attractors.py,False
C,85,Strange Attractors (Chaos Density),color_mode,categorical/str,image_pipeline/methods/math_art/strange_attractors.py,False
A,85,Strange Attractors (Chaos Density),contrast,already migrated (spatial: True),image_pipeline/methods/math_art/strange_attractors.py,True
B,85,Strange Attractors (Chaos Density),bloom,"structural use: compare, int()",image_pipeline/methods/math_art/strange_attractors.py,False
C,85,Strange Attractors (Chaos Density),time,non-spatial by name,image_pipeline/methods/math_art/strange_attractors.py,False
C,85,Strange Attractors (Chaos Density),anim_mode,categorical/str,image_pipeline/methods/math_art/strange_attractors.py,False
C,85,Strange Attractors (Chaos Density),anim_speed,non-spatial by name,image_pipeline/methods/math_art/strange_attractors.py,False
B,54,Ulam Spiral,max_num,"structural use: compare, index, min()",image_pipeline/methods/math_art/ulam_spiral.py,False
